row_index,Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
3015,1.3609,473.79,19.0,7.8794e-05,C=CC(C)(CNC(CCC)COC(=O))O,True,0,0,3,0,11,0,1,0,0,9.0,10,215.293,0.8547,0.8547,58.56,0.2720014120291881,2,4,9,15,91.31823240496608,11.734204518682008,7.05317199613778,14.13,7.425361348374892,0.7272727272727273,0,0,0,0,0.2926333407142856,-0.4662408165750094,-0.0799955485992635,1,1,0,1,1,0,0,0,1,0,0,38.583333333333336,2.5722222222222224,10.055344348387504,-0.92344210600907,3.186828040912486,0,0,0,91.31823240496608,3.5068e-08,1.2069e-08,1.6785e-08,-0.5546
3016,1.3609,473.79,19.0,4.9069e-05,C=CC(CN(CC)CC(C)(C)O)OC(=O),True,0,0,3,0,11,0,1,0,0,8.0,9,215.293,0.8068,0.8068,49.77,0.2311733312276758,1,4,8,15,91.5282038915614,11.897341225498538,6.924363476936096,14.13,6.583723781842023,0.7272727272727273,0,0,0,0,0.2932195167950801,-0.4589782967447491,-0.074302197324767,1,1,0,0,0,0,0,0,1,0,0,38.583333333333336,2.5722222222222224,10.191316570609724,-0.7471141581632654,3.190143614254331,0,0,0,91.5282038915614,3.5391e-08,2.001e-08,2.3671e-08,-0.24034
3017,1.4811,475.76,26.0,5.3659e-05,CCC(C)CC(=O)NC(CO)COC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,217.265,0.0726999999999998,0.0726999999999998,75.63,0.3481002462430673,2,4,8,15,89.80441542279748,11.681798275874712,7.133758915185936,13.900000000000002,8.22831854420972,0.8,0,0,0,0,0.2926531533623415,-0.4656186391027312,-0.076436807735718,2,1,0,1,1,0,0,0,1,0,0,42.33333333333333,2.822222222222222,11.378707482993196,-0.5076332199546487,3.859705346051236,0,0,0,89.80441542279748,2.5633e-08,1.0863e-08,1.2305e-08,-0.045659
3018,1.4365,361.62,31.0,5.0609e-05,CC(CN)OC(=O),True,0,0,2,0,4,0,1,0,0,5.0,6,103.12099999999998,-0.4934,-0.4934,52.32,0.5073651341627797,1,3,3,7,42.449035397582726,5.698670612749268,3.308060412490447,6.43,3.614162062615101,0.75,0,0,0,0,0.2928896901379698,-0.4635363807121708,-0.0913972972910922,1,1,1,0,1,0,0,0,1,0,0,21.333333333333336,3.047619047619048,9.49638888888889,-0.1412037037037041,3.2397162516003646,0,0,0,42.449035397582726,1.8155e-08,1.1637e-08,9.6043e-09,0.20437
3019,1.3677,473.79,17.0,4.9351e-05,C=CC(CN(CCCOC(=O))C(C)C)O,True,0,0,3,0,11,0,1,0,0,10.0,11,215.293,0.8068,0.8068,49.77,0.2311733312276757,1,4,9,15,91.5282038915614,11.681798275874712,7.112590865130759,14.13,8.43933976477927,0.7272727272727273,0,0,0,0,0.2925763245236726,-0.4678490886580906,-0.0782978729944028,1,1,0,0,0,0,0,0,1,0,0,38.16666666666666,2.5444444444444443,9.918410138759617,-0.5005654237003443,3.07318780571152,0,0,0,91.5282038915614,4.9411e-08,2.6726e-08,3.7921e-08,-0.34605
3020,1.479,420.68,19.0,0.0001763,CC(CO)OCC(C)OC(=O),True,0,0,4,0,7,0,0,0,0,8.0,9,162.185,-0.0547000000000001,-0.0547000000000001,55.76,0.3438049141412584,1,4,6,11,66.11175002546273,8.69023444431199,5.201907262607799,10.39,6.1229176551452,0.8571428571428571,0,0,0,0,0.2929271769184404,-0.4624256950173728,-0.0818680647458935,1,1,0,0,0,0,0,0,2,0,0,31.666666666666668,2.878787878787879,9.802332215293523,-0.2486111111111115,3.4465831291504947,0,0,0,66.11175002546273,9.1516e-08,3.7406e-08,4.4013e-08,-0.044069
3021,1.401,467.63,19.0,3.4974e-05,O=CNC(CC[PH](=O)CO)C(=O)O,True,1,0,5,0,6,0,1,0,1,8.0,9,209.138,-0.9148000000000004,-0.9148000000000004,103.7,0.4958448488557794,3,4,7,13,75.7300403084977,10.267584713501616,6.112590865130759,12.13,6.624980478187251,0.6666666666666666,0,0,0,0,0.3257016185126269,-0.4797174071061567,-0.0942822797442857,2,1,0,1,1,0,0,0,0,0,0,45.92592592592592,3.5327635327635325,10.769254535147391,-2.088724069874864,4.927485969726835,0,0,0,75.7300403084977,1.6439e-08,1.6103e-08,1.1838e-08,0.3009
3022,1.3423,459.81,31.0,2.0401e-05,CCCCC(CCCC)(COC(=O))N,True,0,0,2,0,11,0,1,0,0,8.0,9,201.31,2.2373000000000003,2.2373000000000003,52.32,0.2598976702597984,1,3,9,14,87.003630198359,10.86396103067893,6.681980515339465,13.43,7.798856462411555,0.9090909090909092,0,0,0,0,0.2926438512194653,-0.4659424678293172,-0.0716071717760119,1,1,1,0,1,0,0,0,1,0,0,32.25,2.3035714285714284,10.121349363819602,-0.2986805555555554,2.7454854140714398,0,0,0,87.003630198359,3.28e-08,2.4293e-08,8.3154e-09,0.73243
3023,1.4712,431.76,14.0,8.6093e-05,O=CNCCCCNCCCN,True,0,0,1,0,8,0,3,0,0,11.0,12,173.25999999999996,-0.5489999999999984,-0.5489999999999984,67.15,0.3875678171534111,3,3,9,12,73.89498299287838,9.071067811865476,5.914213562373096,11.39,10.39,0.875,0,0,0,0,0.2066226947506644,-0.3586788815370515,-0.0981471400359251,1,0,1,2,3,0,0,0,0,0,0,28.5,2.375,9.83827428909274,0.7379467766981296,2.614935562112263,0,0,0,73.89498299287838,2.103e-08,1.2943e-08,1.4074e-08,0.22272
3024,1.4011,374.66,31.0,3.0055e-05,CC(C)(CNC(=O))N,True,0,0,1,0,5,0,2,0,0,5.0,6,116.164,-0.5302999999999993,-0.5302999999999993,55.120000000000005,0.4745015667504563,2,2,3,8,49.2502944660805,6.621320343559643,3.5606601717798214,7.43,2.667813604184344,0.8,0,0,0,0,0.2066872434641371,-0.3568545321240227,-0.0978100397659061,1,0,1,1,2,0,0,0,0,0,0,22.250000000000004,2.7812500000000004,9.684861111111111,-0.2907638888888888,3.081344917879487,0,0,0,49.2502944660805,9.1227e-09,6.7259e-09,6.76e-09,0.32461
3025,1.4303,420.64,31.0,2.3267e-05,CC(O)C(C)(OC(=O))C(=O)O,True,0,0,5,0,6,0,0,0,0,5.0,6,162.141,-0.6165000000000003,-0.6165000000000003,83.83,0.5170191376641319,2,4,4,11,63.589018533799006,9.068914100752348,4.94741151772795,9.900000000000002,3.337834264767743,0.6666666666666666,0,0,0,0,0.3501292102515849,-0.4782183988862227,-0.0806149972820721,2,2,0,0,0,0,0,0,1,0,0,39.75,3.613636363636364,10.40875,-1.8454861111111107,4.673629850665834,0,0,0,63.589018533799006,9.011e-09,1.4134e-08,4.3473e-09,0.44738
3026,1.3872,469.7,19.0,8.2925e-05,CC(CN(CCO)CC(F)F)OC(=O),True,0,0,3,0,8,2,1,0,2,8.0,9,211.208,0.1073,0.1073,49.77,0.2356444831635165,1,4,8,14,81.45405138640831,10.974691494688164,6.595754112725151,13.25,7.6350415512465375,0.875,0,0,0,0,0.2928899683123797,-0.4635178502585043,-0.0730990964866229,1,1,0,0,0,0,0,0,1,0,0,47.16666666666666,3.369047619047619,12.0108273494583,-2.4537211829176115,4.883940647281476,0,0,0,81.45405138640831,3.7002e-08,1.7077e-08,3.0317e-08,-0.16307
3027,1.3358,460.79,31.0,1.6548e-05,CCCCCCC(C)(OC(=O))C(C)O,True,0,0,3,0,11,0,0,0,0,9.0,10,202.294,2.2693000000000008,2.2693000000000008,46.53,0.2300117650548211,1,3,8,14,86.45797325354228,11.02709773749546,6.564696016533709,13.43,6.82074380609606,0.9090909090909092,0,0,0,0,0.2932157877013953,-0.45883154460847,-0.066528370579677,1,1,0,0,0,0,0,0,1,0,0,34.58333333333333,2.470238095238095,10.280458632527084,-0.7128061224489795,3.2908062999093093,0,0,0,86.45797325354228,2.7144e-08,1.5007e-08,1.2621e-08,-0.69661
3028,1.4212,448.69,31.0,3.1947e-05,CCCC(=O)OCC(CO)OC(=O),True,0,0,5,0,8,0,0,0,0,9.0,10,190.195,-0.1364,-0.1364,72.83000000000001,0.3829227897683957,1,5,7,13,76.6382142399031,10.104448006685086,6.239912065068585,11.9,7.544022314808277,0.75,0,0,0,0,0.3054049482920005,-0.461628986110454,-0.0704006480769919,2,2,0,0,0,0,0,0,2,0,0,40.0,3.076923076923077,10.819948979591835,-0.7515684051398341,4.041380626152092,0,0,0,76.6382142399031,3.2105e-08,2.1326e-08,1.873e-08,-0.13749
3029,1.4086,432.74,17.0,7.75e-05,CCN(CCCN)CCOC(=O),True,0,0,2,0,8,0,2,0,0,9.0,10,174.244,-0.1698999999999992,-0.1698999999999992,55.56,0.3188632033240742,1,4,8,12,73.66863752537255,9.234204518682008,5.846065214951232,11.39,8.486246390760348,0.875,0,0,0,0,0.2926229268957115,-0.4665362268828672,-0.0847066927611904,1,1,1,0,1,0,0,0,1,0,0,29.500000000000004,2.458333333333333,9.827981308264048,0.4741184807256235,2.703701043818826,0,0,0,73.66863752537255,3.2327e-08,2.2802e-08,2.5644e-08,0.21083
3030,1.4387,419.7,31.0,9.2982e-05,CCN(C)CC(COC(=O))O,True,0,0,3,0,7,0,1,0,0,8.0,9,161.201,-0.528,-0.528,49.77,0.3087449829715696,1,4,6,11,66.75803846615922,8.69023444431199,5.201907262607799,10.39,6.1229176551452,0.8571428571428571,0,0,0,0,0.2926715294861211,-0.4650922307805888,-0.0859256313480145,1,1,0,0,0,0,0,0,1,0,0,30.33333333333333,2.7575757575757573,9.71769282249937,-0.578564814814815,3.393512622190328,0,0,0,66.75803846615922,5.42e-08,1.6995e-08,1.8121e-08,-0.28903
3031,1.4604,405.67,26.0,6.6377e-05,COCC(CCNC(=O))O,True,0,0,3,0,6,0,1,0,0,8.0,9,147.174,-0.8702000000000005,-0.8702000000000005,58.56,0.3978963675649231,2,3,6,10,60.18312486516729,7.819990956308912,4.808060412490447,9.39,6.509189511323004,0.8333333333333334,0,0,0,0,0.2066242376581147,-0.3906585153988176,-0.1004285853610497,1,0,0,1,1,0,0,0,1,0,0,28.833333333333336,2.8833333333333337,9.720226363693625,-0.4745833333333336,3.5151145163849136,0,0,0,60.18312486516729,2.1867e-08,1.7498e-08,1.5857e-08,0.17635
3032,1.2666,471.77,31.0,2.4715e-05,CC#CCN(C)CC(OC(=O))C(C)(C)O,True,0,0,3,0,11,0,1,0,0,9.0,10,213.277,0.254,0.254,49.77,0.2333584962279102,1,4,6,15,91.21703231560492,11.897341225498538,6.913232128012987,13.949999999999998,6.436743066976444,0.7272727272727273,0,0,0,0,0.2930066680410913,-0.4601618506630022,-0.0691125791365523,1,1,0,0,0,0,0,0,1,0,0,39.08333333333333,2.605555555555555,10.277653769841269,-1.0468122874149657,3.219943537791034,0,0,0,91.21703231560492,3.1256e-08,1.4476e-08,1.3087e-08,0.24867
3033,1.336,460.75,31.0,4.408e-05,CCCCNC(=O)CC(CNC(=O))O,True,0,0,3,0,9,0,2,0,0,11.0,12,202.254,-0.6002999999999991,-0.6002999999999991,78.43,0.3877797225271194,3,3,8,14,83.87579026250204,10.811554787871634,6.701907262607799,12.9,8.496118021753501,0.7777777777777778,0,0,0,0,0.2221722716665781,-0.3907547722539092,-0.0848827604927079,2,0,0,2,2,0,0,0,0,0,0,39.5,2.821428571428572,11.10422052154195,-0.8038643235071807,3.914840184422136,0,0,0,83.87579026250204,1.7265e-08,1.1493e-08,8.8416e-09,0.31066
3034,1.4557,460.79,17.0,2.6992e-05,CC(C)(CCO)CC(C)(C)COC(=O),True,0,0,3,0,11,0,0,0,0,9.0,10,202.29399999999995,1.9843,1.9843,46.53,0.2300117650548212,1,3,7,14,86.45797325354229,11.242640687119286,6.328427124746191,13.43,5.345259760458109,0.9090909090909092,0,0,0,0,0.2925955868771562,-0.4673307500691642,-0.0727074747574324,1,1,0,0,0,0,0,0,1,0,0,35.0,2.5,10.080630117787855,-0.0281944444444444,3.109577259376664,0,0,0,86.45797325354229,2.9733e-08,2.2824e-08,2.6731e-08,-0.24446
3035,1.4631,458.78,19.0,6.589e-05,C=CC(CN(C)CC(CC)NC(=O))O,True,0,0,2,0,10,0,2,0,0,9.0,10,200.282,-0.0103000000000005,-0.0103000000000005,52.57000000000001,0.2624799033362958,2,3,8,14,85.59957873126596,10.974691494688164,6.633758915185936,13.13,7.52604491505177,0.7,0,0,0,0,0.206882705340923,-0.3877154457579759,-0.0870024971379381,1,0,0,1,1,0,0,0,0,0,0,35.666666666666664,2.5476190476190474,10.2388458994709,-0.5057988473167045,3.1196767276492654,0,0,0,85.59957873126596,3.1812e-08,1.7708e-08,1.6542e-08,0.013979
3036,1.3781,375.64,26.0,3.7638e-05,CC(CNC(=O))CO,True,0,0,2,0,5,0,1,0,0,6.0,7,117.14799999999998,-0.6392,-0.6392,49.33,0.4210912691637928,2,2,4,8,48.70463752126379,6.405777393935816,3.808060412490447,7.43,4.58552099533437,0.8,0,0,0,0,0.2066335521603866,-0.3960288035909144,-0.1024528513072094,1,0,0,1,1,0,0,0,0,0,0,23.833333333333336,2.979166666666667,9.63249149659864,0.1258333333333334,3.582569612106279,0,0,0,48.70463752126379,1.5629e-08,1.0145e-08,1.061e-08,0.21052
3037,1.481,475.77,26.0,2.9429e-05,CC(C)(C)OC(=O)NC(CN)CNC(=O),True,0,0,3,0,9,0,3,0,0,9.0,10,217.269,-0.4155999999999982,-0.4155999999999982,93.45,0.4301119810005109,3,4,5,15,89.53499243682562,11.89734122549854,6.886358674475311,13.7,6.233651260353543,0.7777777777777778,0,0,0,0,0.4074780703983848,-0.4438309325953294,-0.0792547928141584,2,1,1,2,3,0,0,0,1,0,0,41.75,2.783333333333333,11.286138038548753,-0.5403575759007306,3.5541044172243854,0,0,0,89.53499243682562,1.1695e-08,4.9636e-09,5.087e-09,0.067208
3038,1.3228,433.73,31.0,9.9548e-05,CCN(CC)CC(CO)OC(=O),True,0,0,3,0,8,0,1,0,0,7.0,8,175.228,-0.1379000000000003,-0.1379000000000003,49.77,0.2840299495514415,1,4,7,12,73.12298058055583,9.397341225498538,5.7779168675293695,11.39,7.061537730446052,0.875,0,0,0,0,0.2929851854358105,-0.4607619370331962,-0.0811884903112152,1,1,0,0,0,0,0,0,1,0,0,31.83333333333333,2.6527777777777777,9.980462018140589,-0.3866666666666671,3.277047339242236,0,0,0,73.12298058055583,6.4353e-08,3.5828e-08,2.0993e-08,-0.15882
3039,1.3232,433.68,31.0,5.2738e-05,COC(=O)C(O)C(C)(C)NC(=O),True,0,0,4,0,7,0,1,0,0,7.0,8,175.184,-0.9551000000000004,-0.9551000000000004,75.63,0.43171750844826,2,4,4,12,70.70958907960765,9.776020881938894,5.452724249737631,10.900000000000002,4.058687438538379,0.7142857142857143,0,0,0,0,0.3366383919174142,-0.4670284176121122,-0.0778165463459528,2,1,0,1,1,0,0,0,1,0,0,38.25,3.1875,10.805115740740742,-1.3539814814814812,4.238506111458771,0,0,0,70.70958907960765,1.924e-08,1.3504e-08,9.9864e-09,-0.049942
3040,1.3942,469.7,17.0,4.7535e-05,CC(C)(CNCC(F)(F)CO)OC(=O),True,0,0,3,0,8,2,1,0,2,9.0,10,211.208,0.1552000000000001,0.1552000000000001,58.56,0.2772622249157229,2,4,7,14,81.24407989981299,11.242640687119287,6.328427124746192,13.25,5.210302457466919,0.875,0,0,0,0,0.2931575457573679,-0.4605204189545654,-0.0691157482821821,1,1,0,1,1,0,0,0,1,0,0,48.00000000000001,3.4285714285714293,12.491024817334342,-3.1416082057823127,5.072678015887484,0,0,0,81.24407989981299,3.5561e-08,1.6482e-08,2.1129e-08,-0.23451
3041,1.4714,430.77,22.0,4.5879e-05,CC(C)(CNC(=O))CC(C)(C)N,True,0,0,1,0,9,0,2,0,0,7.0,8,172.27199999999996,0.8859999999999999,0.8859999999999999,55.120000000000005,0.3199591343921242,2,2,5,12,74.71006292366692,9.828427124746192,5.267766952966369,11.43,3.895613316930221,0.8888888888888888,0,0,0,0,0.2066417511542445,-0.3581410572682028,-0.0816172434897392,1,0,1,1,2,0,0,0,0,0,0,29.0,2.4166666666666665,10.074777494331066,-0.1725552721088434,2.763995959142746,0,0,0,74.71006292366692,2.2324e-08,1.0408e-08,8.3463e-09,-0.059739
3042,1.2547,473.79,31.0,5.8833e-05,C=C(C)CN(C)CC(OC(=O))C(C)(C)O,True,0,0,3,0,11,0,1,0,0,8.0,9,215.293,0.8068,0.8068,49.77,0.2311733312276757,1,4,7,15,91.5282038915614,12.060477932315068,6.769074175669553,14.13,5.877474040673945,0.7272727272727273,0,0,0,0,0.2930066652104764,-0.4601622487151151,-0.0732499626166534,1,1,0,0,0,0,0,0,1,0,0,38.75,2.583333333333333,10.29623015873016,-1.0374555933484504,3.253529339956361,0,0,0,91.5282038915614,4.0582e-08,2.1703e-08,1.4554e-08,-0.22623
3043,1.4056,460.75,16.0,2.9916e-05,CC(N)C(C)C(=O)NCCCOC(=O),True,0,0,3,0,9,0,2,0,0,10.0,11,202.254,-0.3509999999999997,-0.3509999999999997,81.42000000000002,0.4025631137085053,2,4,7,14,83.98513025321758,10.974691494688164,6.591422815075581,12.9,7.3176284871383475,0.7777777777777778,0,0,0,0,0.2925766327328568,-0.4678293509068817,-0.0780037535506614,2,1,1,1,2,0,0,0,1,0,0,38.833333333333336,2.773809523809524,11.31571097883598,-0.1926024607373815,3.5991560365858555,0,0,0,83.98513025321758,1.4625e-08,1.1187e-08,8.9933e-09,0.18623
3044,1.4559,459.76,19.0,3.5354e-05,C=CC(CNC(COC(=O))C(C)C)O,True,0,0,3,0,10,0,1,0,0,9.0,10,201.266,0.3204999999999998,0.3204999999999998,58.56,0.2909582343763974,2,4,8,14,84.95329029056946,10.974691494688164,6.612590865130759,13.13,7.52604491505177,0.7,0,0,0,0,0.2926335162719107,-0.4662296694895059,-0.0841942393141935,1,1,0,1,1,0,0,0,1,0,0,37.0,2.642857142857143,10.010655234315948,-0.562517479213908,3.186679927885253,0,0,0,84.95329029056946,3.7701e-08,2.0268e-08,2.354e-08,-0.19045
3045,1.2608,472.76,31.0,8.9151e-05,CC(CC#N)NCC(O)C(C)(C)OC(=O),True,0,0,3,0,10,0,2,0,0,10.0,11,214.265,0.1906799999999997,0.1906799999999997,82.35,0.3843371525914171,2,5,7,15,90.03547300422244,11.897341225498538,6.935887497332023,13.880000000000004,6.379752925585677,0.8,0,0,0,0,0.2932065774064163,-0.4590623588617301,-0.0677884121550078,1,1,0,1,1,0,0,0,1,0,0,42.41666666666666,2.827777777777777,10.168758604911202,-0.915562287414966,3.6004628097199274,0,0,0,90.03547300422244,2.6659e-08,2.7166e-08,1.6536e-08,0.14139
3046,1.4013,446.72,19.0,4.303e-05,CCCC(CNC(=O)CNC(=O))O,True,0,0,3,0,8,0,2,0,0,10.0,11,188.227,-0.9903999999999996,-0.9903999999999996,78.43,0.4166777348626924,3,3,7,13,77.51084814810544,10.104448006685086,6.201907262607799,11.9,7.544022314808277,0.75,0,0,0,0,0.2389769774988563,-0.3912945725516455,-0.0870869619540311,2,0,0,2,2,0,0,0,0,0,0,38.0,2.923076923076923,10.86703656462585,-0.4952026643990932,3.971606406424189,0,0,0,77.51084814810544,1.9692e-08,8.7116e-09,6.4379e-09,-0.22973
3047,1.3304,432.74,31.0,1.8335e-05,CCCCCC(OC(=O))C(C)O,True,0,0,3,0,9,0,0,0,0,8.0,9,174.23999999999998,1.4891,1.4891,46.53,0.2670454545454546,1,3,7,12,73.72808902474905,9.397341225498538,5.718744015013407,11.43,7.099295165750825,0.8888888888888888,0,0,0,0,0.2929478970803029,-0.4618413146627652,-0.0727174162439209,1,1,0,0,0,0,0,0,1,0,0,31.166666666666664,2.597222222222222,10.019077459687578,-0.5629109977324267,3.383900822965213,0,0,0,73.72808902474905,5.1501e-08,3.1669e-08,3.4102e-08,-0.3489
3048,1.4371,444.8,17.0,4.3425e-05,CC(CNC(=O))CC(C)(C)CCN,True,0,0,1,0,10,0,2,0,0,9.0,10,186.29899999999995,1.1335999999999995,1.1335999999999995,55.120000000000005,0.2958684695033254,2,2,7,13,81.07500503806354,10.319990956308912,6.015167193676995,12.429999999999998,5.971482790963041,0.9,0,0,0,0,0.2066321852733069,-0.358411182085922,-0.0822223419107166,1,0,1,1,2,0,0,0,0,0,0,30.08333333333333,2.314102564102564,10.069519006676744,0.2904076908541194,2.606814933166892,0,0,0,81.07500503806354,1.9915e-08,2.3934e-08,1.4396e-08,0.35682
3049,1.3251,466.68,26.0,2.827e-05,CC(CO)(COC(=O))C(=O)OCCF,True,0,0,5,0,8,1,0,0,1,9.0,10,208.18499999999997,-0.3293000000000003,-0.3293000000000003,72.83,0.3498330811537816,1,5,7,14,80.80374964282935,11.02709773749546,6.602700818994492,12.829999999999998,6.308982980408668,0.75,0,0,0,0,0.3172308444211258,-0.4665979638247541,-0.0696956478558108,2,2,0,0,0,0,0,0,2,0,0,47.91666666666667,3.422619047619048,11.670475009448223,-1.3233333333333333,4.774909334635132,0,0,0,80.80374964282935,3.4072e-08,1.9228e-08,1.7334e-08,-0.24549
3050,1.3845,446.72,16.0,7.3795e-05,CN(CCCO)C(=O)CCNC(=O),True,0,0,3,0,8,0,2,0,0,10.0,11,188.227,-1.0366999999999995,-1.0366999999999995,69.64,0.3699788021909715,2,3,7,13,77.72081963470076,10.104448006685086,6.218744015013407,11.9,7.544022314808277,0.75,0,0,0,0,0.2235822776695888,-0.3963065330860737,-0.083811965123573,2,0,0,1,1,0,0,0,0,0,0,37.66666666666666,2.8974358974358974,11.212074829931971,-0.0251851851851847,3.907684311281153,0,0,0,77.72081963470076,2.2741e-08,1.7483e-08,2.1096e-08,0.26303
3051,1.3806,471.77,17.0,7.5294e-05,CC#CCC(COC(=O))NC(C)CCO,True,0,0,3,0,11,0,1,0,0,9.0,10,213.277,0.3019000000000001,0.3019000000000001,58.56,0.2745725043019172,2,4,8,15,91.00706082900962,11.518661569058182,7.239912065068584,13.949999999999998,9.502921981988925,0.7272727272727273,0,0,0,0,0.2926339153411357,-0.4662028293825975,-0.0780416534384908,1,1,0,1,1,0,0,0,1,0,0,38.66666666666666,2.577777777777777,10.068570956160242,0.0316666666666665,3.0051839147415644,0,0,0,91.00706082900962,4.7634e-08,4.1123e-08,3.6882e-08,0.026464
3052,1.4947,473.79,26.0,6.4616e-05,C=CCN(C)CC(CC(C)(C)O)OC(=O),True,0,0,3,0,11,0,1,0,0,8.0,9,215.293,0.8068,0.8068,49.77,0.2311733312276758,1,4,8,15,91.52820389156142,11.897341225498538,6.886358674475311,14.13,6.583723781842023,0.7272727272727273,0,0,0,0,0.29290196352339,-0.4631051121389151,-0.0757074285620981,1,1,0,0,0,0,0,0,1,0,0,38.583333333333336,2.5722222222222224,10.297949892920132,-0.8306591317082388,3.217130149124559,0,0,0,91.52820389156142,4.2462e-08,2.7952e-08,2.4348e-08,-0.16483
3053,1.3304,432.74,31.0,1.7434e-05,CCC(C)(O)C(C)(CC)OC(=O),True,0,0,3,0,9,0,0,0,0,6.0,7,174.23999999999995,1.4891,1.4891,46.53,0.2670454545454546,1,3,5,12,73.72808902474907,9.828427124746192,5.431980515339465,11.43,3.895613316930221,0.8888888888888888,0,0,0,0,0.2932265530461453,-0.4585316594833387,-0.0653368039393317,1,1,0,0,0,0,0,0,1,0,0,32.0,2.6666666666666665,10.208638038548752,-0.9556944444444442,3.6049793967461854,0,0,0,73.72808902474907,1.7087e-08,1.2455e-08,1.134e-08,-0.61569
3054,1.4551,432.7,22.0,4.3022e-05,COC(=O)C(CCCNC(=O))N,True,0,0,3,0,7,0,2,0,0,9.0,10,174.20000000000002,-0.987099999999999,-0.987099999999999,81.42,0.467393800229621,2,4,6,12,71.25524602442437,9.397341225498538,5.718744015013407,10.900000000000002,6.60027775439778,0.7142857142857143,0,0,0,0,0.3221289711092991,-0.4678538102379752,-0.0836278425611899,2,1,1,1,2,0,0,0,1,0,0,35.5,2.958333333333333,10.738341364323508,-0.5801369992441425,3.708117170134959,0,0,0,71.25524602442437,1.1177e-08,1.1348e-08,7.7328e-09,0.29247
3055,1.2933,471.77,26.0,5.2257e-05,C#CCN(C)CC(CC(C)(C)O)OC(=O),True,0,0,3,0,11,0,1,0,0,8.0,9,213.277,0.2539999999999998,0.2539999999999998,49.77,0.2333584962279102,1,4,7,15,91.21703231560494,11.897341225498538,6.886358674475311,13.949999999999998,6.436743066976444,0.7272727272727273,0,0,0,0,0.2929019663298631,-0.4631047164895868,-0.0742278314947731,1,1,0,0,0,0,0,0,1,0,0,40.08333333333333,2.672222222222222,10.277791713907783,-0.8564882133408918,3.281571376532915,0,0,0,91.21703231560494,4.2479e-08,1.6511e-08,1.4025e-08,-0.30192
3056,1.4224,446.72,17.0,4.4724e-05,CCN(CCOC(=O))C(=O)CCN,True,0,0,3,0,8,0,2,0,0,9.0,10,188.22699999999995,-0.6432999999999991,-0.6432999999999991,72.63,0.385863877127086,1,4,7,13,77.8301596254163,10.104448006685086,6.256748817474191,11.9,7.544022314808277,0.75,0,0,0,0,0.2926411016091524,-0.4660136228136002,-0.0751257260308091,2,1,1,0,1,0,0,0,1,0,0,36.66666666666666,2.8205128205128203,11.270513038548753,-0.0004639077853358,3.6673352147435896,0,0,0,77.8301596254163,1.7782e-08,1.0085e-08,1.0228e-08,0.16168
3057,1.4146,447.75,17.0,5.2471e-05,CCC(COC(=O))NCC(C)CO,True,0,0,3,0,9,0,1,0,0,9.0,10,189.255,0.1559999999999999,0.1559999999999999,58.56,0.3094237932947611,2,4,8,13,79.27795120835712,10.104448006685086,6.239912065068584,12.390000000000002,8.009625423663673,0.8888888888888888,0,0,0,0,0.2926333392640817,-0.4662410245955259,-0.0854229053857693,1,1,0,1,1,0,0,0,1,0,0,33.66666666666666,2.589743589743589,9.929540343915344,0.1785436350466112,3.1625187422380634,0,0,0,79.27795120835712,4.3026e-08,1.9669e-08,2.4742e-08,0.32392
3058,1.2666,471.78,31.0,4.1355e-05,CCC(CC#N)NC(CC)(CO)NC(=O),True,0,0,2,0,10,0,3,0,0,8.0,9,213.281,0.1128800000000002,0.1128800000000002,85.15,0.3992385632100375,3,4,8,15,90.4717899583236,11.734204518682008,7.174492339697424,13.880000000000004,7.208547227632938,0.8,0,0,0,0,0.2081235276766421,-0.3925096476641879,-0.0761079695705605,1,0,0,2,2,0,0,0,0,0,0,41.083333333333336,2.738888888888889,10.438722049004788,-0.806273148148148,3.519623957333599,0,0,0,90.4717899583236,1.7831e-08,1.3404e-08,8.6138e-09,0.32797
